transaction_id,product_id,staff_id,customer_id,sales_outlet_id,transaction_date,transaction_time,quantity
27502,64,42,0,8,2019-04-21,10:57:50,2
27503,41,15,8306,8,2019-04-21,10:57:52,1
27503,84,15,8306,8,2019-04-21,10:57:52,2
27504,59,30,0,5,2019-04-21,10:58:12,3
27505,23,20,0,3,2019-04-21,10:58:25,2
27506,32,42,0,8,2019-04-21,10:58:33,2
27506,72,42,0,8,2019-04-21,10:58:33,1
27507,26,30,5343,5,2019-04-21,10:58:42,1
27507,71,30,5343,5,2019-04-21,10:58:42,1
27508,42,26,0,5,2019-04-21,10:58:45,3
27509,27,20,0,3,2019-04-21,10:59:04,1
27510,25,12,0,5,2019-04-21,10:59:38,3
27511,34,12,0,5,2019-04-21,10:59:44,1
27512,50,7,0,5,2019-04-21,11:01:22,2
27513,32,17,241,3,2019-04-21,11:02:38,2
27514,29,27,5776,5,2019-04-21,11:03:46,3
27515,41,17,0,3,2019-04-21,11:04:18,2
27515,63,17,0,3,2019-04-21,11:04:18,2
27516,35,7,0,5,2019-04-21,11:04:25,1
27517,61,17,775,3,2019-04-21,11:04:26,1
27518,46,7,0,5,2019-04-21,11:09:44,3
27519,56,7,5585,5,2019-04-21,11:10:22,3
27520,87,7,5350,5,2019-04-21,11:11:00,2
27521,34,7,5069,5,2019-04-21,11:16:36,2
27522,44,19,659,3,2019-04-21,11:21:22,1
27523,22,17,74,3,2019-04-21,11:21:50,2
27524,61,19,39,3,2019-04-21,11:23:36,2
27525,54,29,0,5,2019-04-21,11:24:22,1
27526,47,17,428,3,2019-04-21,11:26:37,1
27527,43,19,0,3,2019-04-21,11:26:39,2
27527,69,19,0,3,2019-04-21,11:26:39,1
27528,55,19,0,3,2019-04-21,11:26:54,2
27529,40,29,0,5,2019-04-21,11:31:21,3
27529,65,29,0,5,2019-04-21,11:31:21,2
27530,30,27,0,5,2019-04-21,11:32:18,3
27530,75,27,0,5,2019-04-21,11:32:18,1
27531,50,19,546,3,2019-04-21,11:32:58,1
27532,28,43,8413,8,2019-04-21,11:33:29,1
27533,42,44,8033,8,2019-04-21,11:33:59,2
27534,52,19,354,3,2019-04-21,11:34:56,1
27535,22,17,527,3,2019-04-21,11:35:55,1
27536,31,27,0,5,2019-04-21,11:36:27,1
27537,26,44,0,8,2019-04-21,11:36:48,1
27537,72,44,0,8,2019-04-21,11:36:48,1
27538,87,27,5213,5,2019-04-21,11:36:49,1
27538,72,27,5213,5,2019-04-21,11:36:49,1
27539,61,17,0,3,2019-04-21,11:37:48,1
27540,26,29,0,5,2019-04-21,11:37:52,1
27541,30,44,0,8,2019-04-21,11:38:38,1
27541,71,44,0,8,2019-04-21,11:38:38,1
27542,44,17,0,3,2019-04-21,11:40:00,2
27543,38,17,0,3,2019-04-21,11:40:03,2
27543,64,17,0,3,2019-04-21,11:40:03,1
27544,30,44,0,8,2019-04-21,11:41:38,1
27545,87,43,0,8,2019-04-21,11:41:58,2
27545,70,43,0,8,2019-04-21,11:41:58,1
27546,48,44,0,8,2019-04-21,11:42:32,1
27547,30,27,5861,5,2019-04-21,11:43:35,2
27548,87,44,0,8,2019-04-21,11:45:40,1
27548,72,44,0,8,2019-04-21,11:45:40,1
27549,40,41,0,8,2019-04-21,11:45:54,1
27549,63,41,0,8,2019-04-21,11:45:54,2
27550,44,27,0,5,2019-04-21,11:46:14,3
27551,52,19,41,3,2019-04-21,11:46:21,2
27552,48,7,0,5,2019-04-21,11:46:30,1
27553,25,7,5438,5,2019-04-21,11:47:00,1
27553,73,7,5438,5,2019-04-21,11:47:00,1
27554,29,27,0,5,2019-04-21,11:49:00,3
27555,26,43,0,8,2019-04-21,11:49:31,1
27556,61,17,0,3,2019-04-21,11:53:49,2
27557,58,43,0,8,2019-04-21,11:56:24,1
27558,32,29,5586,5,2019-04-21,11:56:51,3
27559,57,41,0,8,2019-04-21,11:57:41,2
27560,53,19,787,3,2019-04-21,11:57:55,2
27561,26,41,0,8,2019-04-21,11:58:00,2
27562,39,27,0,5,2019-04-21,11:58:15,3
27562,84,27,0,5,2019-04-21,11:58:15,1
27563,36,17,589,3,2019-04-21,11:58:38,1
27564,22,43,8013,8,2019-04-21,12:01:50,2
27565,25,44,0,8,2019-04-21,12:02:58,2
27566,43,44,8365,8,2019-04-21,12:03:04,1
27566,8,44,8365,8,2019-04-21,12:03:04,1
27566,59,44,0,8,2019-04-21,12:03:04,1
27566,79,44,0,8,2019-04-21,12:03:04,1
27567,29,43,0,8,2019-04-21,12:03:36,1
27568,61,43,8499,8,2019-04-21,12:05:59,2
27569,42,17,0,3,2019-04-21,12:06:36,1
27570,59,19,712,3,2019-04-21,12:07:14,2
27571,27,19,0,3,2019-04-21,12:07:35,1
27572,35,27,0,5,2019-04-21,12:10:00,2
27573,34,41,0,8,2019-04-21,12:10:41,2
27573,77,41,0,8,2019-04-21,12:10:41,1
27574,43,19,0,3,2019-04-21,12:12:59,2
27574,71,19,0,3,2019-04-21,12:12:59,1
27575,38,17,360,3,2019-04-21,12:15:17,2
27575,64,17,360,3,2019-04-21,12:15:17,2
27576,32,43,0,8,2019-04-21,12:15:22,1
27577,51,27,0,5,2019-04-21,12:16:00,2
27577,70,27,0,5,2019-04-21,12:16:00,1
27578,35,29,0,5,2019-04-21,12:19:08,1
27578,71,29,0,5,2019-04-21,12:19:08,1
27579,57,19,178,3,2019-04-21,12:19:23,1
27580,26,29,0,5,2019-04-21,12:19:53,1
27580,73,29,0,5,2019-04-21,12:19:53,1
27581,22,41,0,8,2019-04-21,12:22:26,1
27582,55,17,388,3,2019-04-21,12:25:26,1
27583,55,43,0,8,2019-04-21,12:26:33,1
27584,41,41,0,8,2019-04-21,12:27:13,2
27584,63,41,0,8,2019-04-21,12:27:13,2
27585,50,7,5144,5,2019-04-21,12:27:21,2
27586,25,27,5622,5,2019-04-21,12:29:12,1
27587,37,29,5471,5,2019-04-21,12:29:18,2
27587,63,29,5471,5,2019-04-21,12:29:18,1
27588,31,41,0,8,2019-04-21,12:29:28,1
27589,32,41,0,8,2019-04-21,12:30:16,1
27590,51,41,0,8,2019-04-21,12:32:54,2
27590,76,41,0,8,2019-04-21,12:32:54,1
27591,24,17,646,3,2019-04-21,12:33:43,1
27592,27,19,553,3,2019-04-21,12:37:54,2
27593,87,29,0,5,2019-04-21,12:38:14,1
27594,57,7,0,5,2019-04-21,12:38:38,2
27595,87,41,8034,8,2019-04-21,12:39:10,2
27596,44,43,0,8,2019-04-21,12:39:34,1
27597,49,44,0,8,2019-04-21,12:43:29,1
27598,49,29,0,5,2019-04-21,12:44:12,2
27599,27,29,5032,5,2019-04-21,12:45:46,1
27599,79,29,5032,5,2019-04-21,12:45:46,1
27600,22,27,0,5,2019-04-21,12:46:55,3
27600,70,27,0,5,2019-04-21,12:46:55,1
27601,57,44,0,8,2019-04-21,12:48:25,2
27601,9,44,0,8,2019-04-21,12:48:25,1
27602,34,7,5795,5,2019-04-21,12:49:39,1
27603,41,43,0,8,2019-04-21,12:53:32,1
27603,65,43,0,8,2019-04-21,12:53:32,2
27604,28,19,323,3,2019-04-21,12:54:36,2
27605,46,41,0,8,2019-04-21,12:56:04,2
27606,87,29,5094,5,2019-04-21,12:56:54,2
27606,72,29,5094,5,2019-04-21,12:56:54,2
27607,28,29,0,5,2019-04-21,12:57:22,1
27608,30,7,0,5,2019-04-21,12:58:20,2
27609,29,27,5110,5,2019-04-21,12:58:23,1
27610,61,19,418,3,2019-04-21,13:00:14,2
27611,41,41,0,8,2019-04-21,13:01:38,1
27611,64,41,0,8,2019-04-21,13:01:38,2
27612,45,27,0,5,2019-04-21,13:01:58,2
27613,33,43,0,8,2019-04-21,13:02:27,2
27614,26,44,0,8,2019-04-21,13:02:41,2
27615,30,41,0,8,2019-04-21,13:06:45,2
27616,58,27,0,5,2019-04-21,13:06:53,1
27617,35,29,0,5,2019-04-21,13:07:41,2
27617,7,29,0,5,2019-04-21,13:07:41,1
27618,27,44,0,8,2019-04-21,13:08:09,2
27619,59,17,634,3,2019-04-21,13:09:43,1
27620,29,43,8020,8,2019-04-21,13:10:21,2
27621,46,43,0,8,2019-04-21,13:12:07,1
27621,73,43,0,8,2019-04-21,13:12:07,1
27622,59,29,0,5,2019-04-21,13:12:37,1
27623,34,44,0,8,2019-04-21,13:13:11,1
27624,29,44,0,8,2019-04-21,13:13:49,1
27625,55,7,5246,5,2019-04-21,13:14:52,2
27626,50,29,5107,5,2019-04-21,13:16:37,2
27626,75,29,5107,5,2019-04-21,13:16:37,1
27627,46,19,579,3,2019-04-21,13:18:48,2
27627,79,19,579,3,2019-04-21,13:18:48,1
27628,33,27,0,5,2019-04-21,13:19:21,3
27629,60,19,176,3,2019-04-21,13:19:23,1
27630,25,27,0,5,2019-04-21,13:19:30,1
27631,33,7,5872,5,2019-04-21,13:20:00,1
27631,20,7,5872,5,2019-04-21,13:20:00,1
27632,32,43,0,8,2019-04-21,13:20:09,2
27633,44,41,8500,8,2019-04-21,13:22:36,2
27633,71,41,8500,8,2019-04-21,13:22:36,1
27634,27,44,8486,8,2019-04-21,13:24:03,1
27635,42,17,0,3,2019-04-21,13:25:18,1
27635,18,17,0,3,2019-04-21,13:25:18,1
27636,22,41,0,8,2019-04-21,13:26:06,1
27637,47,7,0,5,2019-04-21,13:26:21,1
27637,71,7,0,5,2019-04-21,13:26:21,1
27638,39,17,0,3,2019-04-21,13:29:24,2
27638,65,17,0,3,2019-04-21,13:29:24,2
27639,40,29,0,5,2019-04-21,13:30:00,1
27639,63,29,0,5,2019-04-21,13:30:00,1
27639,81,29,0,5,2019-04-21,13:30:00,1
27640,55,44,0,8,2019-04-21,13:30:52,1
27641,49,29,0,5,2019-04-21,13:31:51,3
27641,75,29,0,5,2019-04-21,13:31:51,1
27642,58,19,30,3,2019-04-21,13:32:10,1
27643,38,41,0,8,2019-04-21,13:32:47,1
27643,63,41,0,8,2019-04-21,13:32:47,2
27644,36,17,0,3,2019-04-21,13:34:51,1
27645,22,29,0,5,2019-04-21,13:35:18,2
27645,82,29,0,5,2019-04-21,13:35:18,1
27646,46,43,8481,8,2019-04-21,13:36:43,1
27647,24,43,8173,8,2019-04-21,13:40:30,2
27647,75,43,8173,8,2019-04-21,13:40:30,1
27648,24,17,0,3,2019-04-21,13:40:51,2
27649,87,41,8118,8,2019-04-21,13:41:02,2
27649,71,41,8118,8,2019-04-21,13:41:02,1
27649,9,41,8118,8,2019-04-21,13:41:02,1
27650,42,19,649,3,2019-04-21,13:41:15,2
27650,9,19,649,3,2019-04-21,13:41:15,1
27651,55,7,0,5,2019-04-21,13:41:31,1
27651,73,7,0,5,2019-04-21,13:41:31,1
27652,34,44,0,8,2019-04-21,13:43:01,2
27653,39,43,8093,8,2019-04-21,13:43:42,1
27653,65,43,8093,8,2019-04-21,13:43:42,1
27654,52,43,0,8,2019-04-21,13:45:00,1
27654,83,43,0,8,2019-04-21,13:45:00,1
27655,54,43,8298,8,2019-04-21,13:47:15,1
27655,7,43,8298,8,2019-04-21,13:47:15,1
27656,58,44,0,8,2019-04-21,13:48:24,1
27657,87,44,8461,8,2019-04-21,13:49:28,2
27657,72,44,8461,8,2019-04-21,13:49:28,1
27658,49,44,0,8,2019-04-21,13:50:06,2
27659,34,17,229,3,2019-04-21,13:50:09,2
27660,57,27,0,5,2019-04-21,13:50:58,3
27660,73,27,0,5,2019-04-21,13:50:58,1
27661,31,19,0,3,2019-04-21,13:51:10,2
27662,61,17,0,3,2019-04-21,13:51:21,2
27662,70,17,0,3,2019-04-21,13:51:21,1
27663,30,19,628,3,2019-04-21,13:51:52,2
27664,87,7,0,5,2019-04-21,13:52:15,1
27664,72,7,0,5,2019-04-21,13:52:15,1
27665,51,27,5667,5,2019-04-21,13:56:15,3
27666,37,17,30,3,2019-04-21,13:56:27,1
27666,65,17,30,3,2019-04-21,13:56:27,2
27666,76,17,30,3,2019-04-21,13:56:27,1
27667,52,17,681,3,2019-04-21,13:58:04,1
27667,79,17,681,3,2019-04-21,13:58:04,1
27668,40,19,489,3,2019-04-21,13:58:11,1
27668,64,19,489,3,2019-04-21,13:58:11,1
27669,33,43,0,8,2019-04-21,13:58:29,2
27669,73,43,0,8,2019-04-21,13:58:29,1
27670,41,29,5104,5,2019-04-21,14:00:00,2
27670,65,29,5104,5,2019-04-21,14:00:00,2
27671,50,43,8191,8,2019-04-21,14:01:59,1
27672,58,41,0,8,2019-04-21,14:02:51,1
27673,47,7,0,5,2019-04-21,14:03:30,2
27673,9,7,0,5,2019-04-21,14:03:30,1
27674,55,44,0,8,2019-04-21,14:05:39,1
27674,79,44,0,8,2019-04-21,14:05:39,1
27675,50,17,37,3,2019-04-21,14:05:52,1
27676,23,43,0,8,2019-04-21,14:06:05,2
27677,22,44,0,8,2019-04-21,14:06:58,2
27677,79,44,0,8,2019-04-21,14:06:58,1
27678,30,27,0,5,2019-04-21,14:07:02,2
27679,55,44,0,8,2019-04-21,14:07:42,1
27679,73,44,0,8,2019-04-21,14:07:42,1
27680,44,43,0,8,2019-04-21,14:08:10,1
27680,69,43,0,8,2019-04-21,14:08:10,1
27681,31,17,279,3,2019-04-21,14:08:32,1
27681,77,17,279,3,2019-04-21,14:08:32,1
27682,47,27,0,5,2019-04-21,14:09:35,1
27682,69,27,0,5,2019-04-21,14:09:35,1
27683,47,44,0,8,2019-04-21,14:10:01,1
27684,56,19,0,3,2019-04-21,14:11:00,2
27685,42,29,0,5,2019-04-21,14:12:12,2
27685,74,29,0,5,2019-04-21,14:12:12,1
27686,87,41,0,8,2019-04-21,14:14:49,2
27687,87,7,5461,5,2019-04-21,14:15:25,1
27687,72,7,5461,5,2019-04-21,14:15:25,1
27687,70,7,5461,5,2019-04-21,14:15:25,1
27688,45,17,64,3,2019-04-21,14:16:04,1
27689,49,43,0,8,2019-04-21,14:18:37,1
27690,47,17,222,3,2019-04-21,14:19:13,2
27691,55,19,0,3,2019-04-21,14:21:11,2
27691,7,19,0,3,2019-04-21,14:21:11,1
27692,61,17,136,3,2019-04-21,14:22:15,2
27693,51,44,0,8,2019-04-21,14:23:37,2
27694,54,41,0,8,2019-04-21,14:23:58,2
27694,74,41,0,8,2019-04-21,14:23:58,1
27695,25,41,0,8,2019-04-21,14:25:06,2
27695,74,41,0,8,2019-04-21,14:25:06,1
27696,41,29,0,5,2019-04-21,14:25:50,1
27696,64,29,0,5,2019-04-21,14:25:50,2
27696,79,29,0,5,2019-04-21,14:25:50,1
27697,46,27,5674,5,2019-04-21,14:26:03,1
27698,23,27,0,5,2019-04-21,14:27:50,2
27699,41,29,5814,5,2019-04-21,14:29:26,1
27699,65,29,5814,5,2019-04-21,14:29:26,1
27700,42,29,5739,5,2019-04-21,14:30:13,3
27700,72,29,5739,5,2019-04-21,14:30:13,1
27701,50,19,0,3,2019-04-21,14:30:59,1
27702,33,29,0,5,2019-04-21,14:32:19,1
27702,71,29,0,5,2019-04-21,14:32:19,1
27703,36,44,0,8,2019-04-21,14:35:01,2
27704,33,43,0,8,2019-04-21,14:35:09,2
27705,60,29,5372,5,2019-04-21,14:36:47,2
27705,71,29,5372,5,2019-04-21,14:36:47,1
27706,33,7,0,5,2019-04-21,14:38:48,1
27706,78,7,0,5,2019-04-21,14:38:48,1
27707,52,7,0,5,2019-04-21,14:39:37,3
27708,26,29,0,5,2019-04-21,14:40:56,3
27708,75,29,0,5,2019-04-21,14:40:56,1
27708,10,29,0,5,2019-04-21,14:40:56,1
27709,42,19,0,3,2019-04-21,14:43:07,2
27710,87,44,0,8,2019-04-21,14:46:46,1
27711,44,17,267,3,2019-04-21,14:48:36,2
27711,75,17,267,3,2019-04-21,14:48:36,1
27712,45,41,0,8,2019-04-21,14:49:45,2
27713,30,41,0,8,2019-04-21,14:50:25,2
27714,40,43,0,8,2019-04-21,14:50:26,1
27714,65,43,0,8,2019-04-21,14:50:26,1
27714,73,43,0,8,2019-04-21,14:50:26,1
27715,25,27,0,5,2019-04-21,14:50:57,3
27716,32,41,0,8,2019-04-21,14:51:41,2
27717,22,44,0,8,2019-04-21,14:53:10,1
27718,50,44,0,8,2019-04-21,14:53:40,1
27719,53,43,0,8,2019-04-21,14:53:54,2
27719,19,43,0,8,2019-04-21,14:53:54,1
27720,52,29,5154,5,2019-04-21,14:54:06,1
27721,45,44,8307,8,2019-04-21,14:54:16,1
27722,87,27,0,5,2019-04-21,14:55:58,1
27723,27,29,5934,5,2019-04-21,14:57:20,2
27723,73,29,5934,5,2019-04-21,14:57:20,1
27724,87,7,0,5,2019-04-21,14:58:09,2
27724,77,7,0,5,2019-04-21,14:58:09,1
27724,13,7,0,5,2019-04-21,14:58:09,1
27725,52,44,0,8,2019-04-21,14:58:38,1
27726,87,7,0,5,2019-04-21,14:59:54,1
27727,27,29,0,5,2019-04-21,15:00:25,1
27727,69,29,0,5,2019-04-21,15:00:25,1
27728,36,29,5284,5,2019-04-21,15:02:47,3
27729,32,41,8441,8,2019-04-21,15:03:35,1
27730,50,43,8009,8,2019-04-21,15:05:57,1
27730,75,43,8009,8,2019-04-21,15:05:57,1
27731,46,19,552,3,2019-04-21,15:08:36,2
27732,32,44,0,8,2019-04-21,15:10:49,1
27733,56,44,0,8,2019-04-21,15:11:51,1
27734,30,17,469,3,2019-04-21,15:11:56,1
27735,53,43,0,8,2019-04-21,15:13:09,2
27735,71,43,0,8,2019-04-21,15:13:09,1
27736,28,41,0,8,2019-04-21,15:13:46,1
27736,69,41,0,8,2019-04-21,15:13:46,1
27737,57,7,0,5,2019-04-21,15:14:04,2
27738,61,44,0,8,2019-04-21,15:14:23,1
27739,87,44,0,8,2019-04-21,15:15:09,1
27740,59,19,388,3,2019-04-21,15:15:57,2
27740,72,19,388,3,2019-04-21,15:15:57,1
27740,2,19,388,3,2019-04-21,15:15:57,1
27741,33,41,0,8,2019-04-21,15:17:01,1
27742,35,17,70,3,2019-04-21,15:17:10,1
27743,37,7,0,5,2019-04-21,15:21:49,2
27743,65,7,0,5,2019-04-21,15:21:49,1
27744,23,19,0,3,2019-04-21,15:21:57,1
27745,25,44,0,8,2019-04-21,15:23:56,2
27745,79,44,0,8,2019-04-21,15:23:56,1
27746,27,41,0,8,2019-04-21,15:24:02,1
27747,24,29,0,5,2019-04-21,15:24:46,2
27748,45,27,5417,5,2019-04-21,15:28:27,3
27748,79,27,5417,5,2019-04-21,15:28:27,1
27748,15,27,5417,5,2019-04-21,15:28:27,1
27749,52,43,0,8,2019-04-21,15:30:05,2
27750,27,41,0,8,2019-04-21,15:31:23,1
27750,75,41,0,8,2019-04-21,15:31:23,1
27751,52,29,0,5,2019-04-21,15:33:29,1
27751,74,29,0,5,2019-04-21,15:33:29,1
27752,40,44,0,8,2019-04-21,15:34:28,1
27752,84,44,0,8,2019-04-21,15:34:28,2
27752,71,44,0,8,2019-04-21,15:34:28,1
27753,39,17,58,3,2019-04-21,15:36:16,2
27753,65,17,58,3,2019-04-21,15:36:16,1
27754,58,19,0,3,2019-04-21,15:38:12,1
27754,6,19,0,3,2019-04-21,15:38:12,1
27754,81,19,0,3,2019-04-21,15:38:12,1
27755,32,44,0,8,2019-04-21,15:39:20,1
27756,59,19,767,3,2019-04-21,15:40:16,2
27756,20,19,767,3,2019-04-21,15:40:16,1
27757,27,41,0,8,2019-04-21,15:40:34,2
27758,25,43,8486,8,2019-04-21,15:40:35,1
27759,38,27,5146,5,2019-04-21,15:40:56,3
27759,84,27,5146,5,2019-04-21,15:40:56,1
27759,70,27,5146,5,2019-04-21,15:40:56,1
27760,56,41,0,8,2019-04-21,15:42:32,1
27761,37,17,541,3,2019-04-21,15:45:44,1
27761,63,17,541,3,2019-04-21,15:45:44,1
27761,83,17,541,3,2019-04-21,15:45:44,1
27762,38,17,767,3,2019-04-21,15:46:03,1
27762,64,17,767,3,2019-04-21,15:46:03,1
27763,39,19,114,3,2019-04-21,15:47:19,1
27763,65,19,114,3,2019-04-21,15:47:19,2
27764,58,19,0,3,2019-04-21,15:47:40,1
27765,27,29,0,5,2019-04-21,15:48:12,1
27766,48,44,0,8,2019-04-21,15:50:22,2
27767,22,41,0,8,2019-04-21,15:50:34,2
27768,37,27,5886,5,2019-04-21,15:54:42,2
27768,65,27,5886,5,2019-04-21,15:54:42,2
27769,26,43,0,8,2019-04-21,15:55:01,1
27770,53,43,0,8,2019-04-21,15:56:01,1
27771,49,29,5580,5,2019-04-21,15:56:58,2
27772,44,17,0,3,2019-04-21,15:57:01,1
27772,73,17,0,3,2019-04-21,15:57:01,1
27773,61,19,0,3,2019-04-21,15:59:59,1
27774,54,29,0,5,2019-04-21,16:04:16,3
27775,36,43,0,8,2019-04-21,16:06:03,2
27775,74,43,0,8,2019-04-21,16:06:03,1
27776,35,7,5070,5,2019-04-21,16:07:28,3
27776,69,7,5070,5,2019-04-21,16:07:28,1
27777,38,29,0,5,2019-04-21,16:09:20,3
27777,64,29,0,5,2019-04-21,16:09:20,2
27778,36,41,0,8,2019-04-21,16:10:16,1
27779,49,19,746,3,2019-04-21,16:11:16,1
27780,37,29,0,5,2019-04-21,16:13:12,2
27780,63,29,0,5,2019-04-21,16:13:12,1
27780,75,29,0,5,2019-04-21,16:13:12,1
27781,31,7,0,5,2019-04-21,16:13:30,1
27781,15,7,0,5,2019-04-21,16:13:30,1
27782,28,19,659,3,2019-04-21,16:15:07,2
27783,28,19,6,3,2019-04-21,16:15:46,2
27784,30,7,0,5,2019-04-21,16:20:17,3
27784,79,7,0,5,2019-04-21,16:20:17,1
27785,48,44,8446,8,2019-04-21,16:23:36,1
27785,77,44,8446,8,2019-04-21,16:23:36,1
27785,11,44,8446,8,2019-04-21,16:23:36,1
27786,28,19,636,3,2019-04-21,16:23:59,2
27787,33,7,0,5,2019-04-21,16:25:16,2
27788,38,41,0,8,2019-04-21,16:25:32,1
27788,64,41,0,8,2019-04-21,16:25:32,2
27789,45,17,495,3,2019-04-21,16:29:34,2
27790,24,43,0,8,2019-04-21,16:29:58,1
27791,58,43,0,8,2019-04-21,16:31:04,1
27792,46,29,0,5,2019-04-21,16:31:08,3
27793,28,43,0,8,2019-04-21,16:31:18,1
27794,53,44,0,8,2019-04-21,16:31:20,1
27794,71,44,0,8,2019-04-21,16:31:20,1
27795,32,44,8052,8,2019-04-21,16:32:04,2
27796,59,27,0,5,2019-04-21,16:33:35,2
27797,58,27,0,5,2019-04-21,16:35:24,1
27798,42,43,0,8,2019-04-21,16:39:04,1
27798,72,43,0,8,2019-04-21,16:39:04,1
27799,28,43,8315,8,2019-04-21,16:43:25,2
27800,55,19,393,3,2019-04-21,16:43:52,2
27801,48,43,0,8,2019-04-21,16:44:33,1
27802,29,27,0,5,2019-04-21,16:46:46,1
27802,77,27,0,5,2019-04-21,16:46:46,1
27803,46,41,0,8,2019-04-21,16:49:08,2
27803,71,41,0,8,2019-04-21,16:49:08,1
27804,34,17,624,3,2019-04-21,16:51:49,1
27805,27,19,330,3,2019-04-21,16:52:48,1
27806,28,29,0,5,2019-04-21,16:53:41,1
27807,51,44,8365,8,2019-04-21,16:54:05,1
27808,51,43,0,8,2019-04-21,16:55:05,1
27809,52,7,5283,5,2019-04-21,16:56:09,1
27810,42,19,0,3,2019-04-21,16:56:22,2
27811,38,19,14,3,2019-04-21,16:56:55,1
27811,63,19,14,3,2019-04-21,16:56:55,2
27812,30,19,429,3,2019-04-21,16:56:58,2
27812,69,19,429,3,2019-04-21,16:56:58,1
27813,45,41,8240,8,2019-04-21,16:58:56,2
27814,40,43,8257,8,2019-04-21,16:59:04,2
27814,84,43,8257,8,2019-04-21,16:59:04,2
27815,59,17,0,3,2019-04-21,16:59:05,1
27816,87,44,0,8,2019-04-21,16:59:38,1
27816,72,44,0,8,2019-04-21,16:59:38,1
27816,77,44,0,8,2019-04-21,16:59:38,1
27817,23,43,0,8,2019-04-21,16:59:57,2
27818,87,29,0,5,2019-04-21,17:02:03,2
27819,44,43,0,8,2019-04-21,17:02:04,2
27820,48,19,531,3,2019-04-21,17:03:43,2
27821,37,19,0,3,2019-04-21,17:05:09,1
27821,69,19,0,3,2019-04-21,17:05:09,1
27822,44,19,115,3,2019-04-21,17:06:15,1
27822,78,19,115,3,2019-04-21,17:06:15,1
27823,29,43,8414,8,2019-04-21,17:06:16,2
27824,61,17,0,3,2019-04-21,17:08:05,2
27824,72,17,0,3,2019-04-21,17:08:05,1
27825,26,44,0,8,2019-04-21,17:08:09,2
27826,61,29,5266,5,2019-04-21,17:08:32,2
27827,40,17,563,3,2019-04-21,17:09:09,2
27827,64,17,563,3,2019-04-21,17:09:09,1
27828,26,19,0,3,2019-04-21,17:09:31,2
27829,57,19,62,3,2019-04-21,17:09:48,2
27830,46,44,0,8,2019-04-21,17:09:51,1
27831,35,19,495,3,2019-04-21,17:10:47,1
27832,31,19,0,3,2019-04-21,17:11:24,2
27833,30,19,0,3,2019-04-21,17:11:49,2
27834,34,27,0,5,2019-04-21,17:12:44,3
27835,54,17,200,3,2019-04-21,17:13:42,2
27835,72,17,200,3,2019-04-21,17:13:42,1
27836,28,41,0,8,2019-04-21,17:16:01,2
27837,54,29,0,5,2019-04-21,17:17:28,2
27838,28,17,786,3,2019-04-21,17:17:52,2
27839,34,17,125,3,2019-04-21,17:18:42,2
27840,57,41,8460,8,2019-04-21,17:18:54,1
27841,53,17,0,3,2019-04-21,17:19:07,1
27842,28,43,0,8,2019-04-21,17:19:10,1
27842,72,43,0,8,2019-04-21,17:19:10,1
27843,39,27,0,5,2019-04-21,17:20:27,1
27843,64,27,0,5,2019-04-21,17:20:27,2
27844,52,19,648,3,2019-04-21,17:22:27,2
27845,49,41,0,8,2019-04-21,17:28:09,2
27846,56,19,668,3,2019-04-21,17:28:41,1
27847,50,7,0,5,2019-04-21,17:34:02,3
27848,35,17,237,3,2019-04-21,17:36:01,2
27849,43,44,0,8,2019-04-21,17:36:05,2
27850,23,43,0,8,2019-04-21,17:37:49,1
27851,23,41,0,8,2019-04-21,17:37:56,2
27852,50,17,0,3,2019-04-21,17:41:00,2
27852,83,17,0,3,2019-04-21,17:41:00,1
27853,41,17,98,3,2019-04-21,17:41:01,2
27854,44,17,276,3,2019-04-21,17:41:30,1
27855,52,29,0,5,2019-04-21,17:41:59,3
27856,59,41,8321,8,2019-04-21,17:42:01,1
27857,61,41,0,8,2019-04-21,17:42:16,2
27858,42,17,103,3,2019-04-21,17:45:09,2
27858,79,17,103,3,2019-04-21,17:45:09,1
27859,24,43,0,8,2019-04-21,17:45:38,1
27860,87,29,0,5,2019-04-21,17:46:02,2
27861,64,43,0,8,2019-04-21,17:47:41,2
27861,72,43,0,8,2019-04-21,17:47:41,1
27862,23,41,0,8,2019-04-21,17:49:49,1
27863,43,17,274,3,2019-04-21,17:50:36,1
27864,26,43,0,8,2019-04-21,17:51:16,1
27865,47,29,0,5,2019-04-21,17:53:40,1
27866,32,43,8321,8,2019-04-21,17:54:06,1
27867,45,7,0,5,2019-04-21,17:54:27,3
27868,61,19,0,3,2019-04-21,17:54:47,2
27869,42,29,0,5,2019-04-21,17:55:31,3
27870,36,44,0,8,2019-04-21,17:58:39,1
27871,60,43,0,8,2019-04-21,17:59:29,1
27872,39,27,0,5,2019-04-21,17:59:31,3
27872,63,27,0,5,2019-04-21,17:59:31,2
27872,78,27,0,5,2019-04-21,17:59:31,1
27873,37,7,0,5,2019-04-21,18:00:07,3
27873,84,7,0,5,2019-04-21,18:00:07,2
27874,44,17,179,3,2019-04-21,18:00:14,1
27875,38,43,0,8,2019-04-21,18:01:03,1
27875,65,43,0,8,2019-04-21,18:01:03,1
27876,50,19,683,3,2019-04-21,18:06:58,2
27877,33,7,0,5,2019-04-21,18:07:03,1
27877,78,7,0,5,2019-04-21,18:07:03,1
27878,45,27,0,5,2019-04-21,18:07:07,1
