transaction_id,product_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,quantity
36399,87,2019-04-27,16:48:39,5,7,0,3
36400,58,2019-04-27,16:49:25,8,41,0,2
36401,61,2019-04-27,16:49:30,8,44,8481,1
36402,43,2019-04-27,16:49:54,8,44,8179,2
36403,29,2019-04-27,16:50:11,5,27,0,3
36404,40,2019-04-27,16:50:32,3,16,0,1
36405,57,2019-04-27,16:51:01,8,44,8260,1
36406,33,2019-04-27,16:51:05,5,7,0,3
36407,55,2019-04-27,16:52:02,3,16,756,1
36408,29,2019-04-27,16:52:54,3,14,272,2
36409,59,2019-04-27,16:55:56,8,44,0,2
36410,56,2019-04-27,16:56:02,3,14,547,2
36410,77,2019-04-27,16:56:02,3,14,547,1
36411,61,2019-04-27,16:56:15,5,29,0,3
36412,31,2019-04-27,16:57:15,5,7,0,3
36413,44,2019-04-27,16:58:14,3,20,729,1
36414,43,2019-04-27,16:59:01,5,7,5274,2
36415,27,2019-04-27,16:59:39,8,41,8382,1
36416,26,2019-04-27,17:00:19,5,29,5763,1
36416,76,2019-04-27,17:00:19,5,29,5763,1
36417,39,2019-04-27,17:02:10,8,43,0,1
36417,63,2019-04-27,17:02:10,8,43,0,1
36418,54,2019-04-27,17:02:51,8,43,0,2
36419,45,2019-04-27,17:03:18,5,7,0,1
36420,38,2019-04-27,17:04:13,5,27,0,1
36420,84,2019-04-27,17:04:13,5,27,0,1
36421,38,2019-04-27,17:05:47,3,20,0,2
36421,78,2019-04-27,17:05:47,3,20,0,1
36422,24,2019-04-27,17:06:05,8,41,0,1
36423,41,2019-04-27,17:07:02,3,14,0,2
36424,39,2019-04-27,17:08:58,3,14,0,1
36425,60,2019-04-27,17:09:09,8,41,8262,1
36426,27,2019-04-27,17:09:43,8,41,0,1
36427,40,2019-04-27,17:11:20,5,29,5268,1
36427,65,2019-04-27,17:11:20,5,29,5268,2
36427,75,2019-04-27,17:11:20,5,29,5268,1
36428,42,2019-04-27,17:11:28,8,44,8498,2
36429,28,2019-04-27,17:11:41,3,14,0,2
36430,43,2019-04-27,17:12:10,3,16,0,2
36431,26,2019-04-27,17:15:40,8,44,8131,2
36432,59,2019-04-27,17:16:11,3,16,0,2
36433,23,2019-04-27,17:16:21,8,44,8493,2
36434,26,2019-04-27,17:17:50,5,29,0,2
36435,27,2019-04-27,17:18:57,3,20,330,2
36436,38,2019-04-27,17:19:02,5,27,0,3
36436,65,2019-04-27,17:19:02,5,27,0,1
36437,38,2019-04-27,17:19:24,8,44,0,2
36437,63,2019-04-27,17:19:24,8,44,0,2
36438,33,2019-04-27,17:19:28,3,20,45,2
36439,30,2019-04-27,17:20:28,5,29,0,1
36439,70,2019-04-27,17:20:28,5,29,0,1
36440,61,2019-04-27,17:21:00,8,44,0,1
36441,58,2019-04-27,17:21:21,3,14,0,1
36442,61,2019-04-27,17:21:25,5,7,0,1
36443,52,2019-04-27,17:21:29,3,14,447,2
36444,26,2019-04-27,17:22:13,3,20,0,1
36445,61,2019-04-27,17:22:23,5,27,0,1
36446,46,2019-04-27,17:22:34,3,20,0,2
36447,41,2019-04-27,17:23:13,3,20,0,2
36448,43,2019-04-27,17:23:20,5,29,0,3
36449,52,2019-04-27,17:23:32,3,20,0,2
36449,71,2019-04-27,17:23:32,3,20,0,1
36450,47,2019-04-27,17:23:46,5,7,5412,3
36450,69,2019-04-27,17:23:46,5,7,5412,1
36451,49,2019-04-27,17:24:01,5,7,0,3
36452,54,2019-04-27,17:25:07,3,20,0,2
36453,50,2019-04-27,17:26:06,5,29,0,1
36454,33,2019-04-27,17:26:40,5,29,0,3
36455,52,2019-04-27,17:27:13,5,7,0,1
36456,54,2019-04-27,17:27:43,3,20,0,1
36457,52,2019-04-27,17:27:45,3,16,0,2
36457,76,2019-04-27,17:27:45,3,16,0,1
36458,46,2019-04-27,17:29:24,5,29,0,1
36459,53,2019-04-27,17:30:35,8,41,0,1
36460,47,2019-04-27,17:30:41,3,14,486,2
36460,69,2019-04-27,17:30:41,3,14,486,1
36461,44,2019-04-27,17:31:23,5,7,0,3
36462,37,2019-04-27,17:31:37,5,27,0,1
36462,65,2019-04-27,17:31:37,5,27,0,1
36462,75,2019-04-27,17:31:37,5,27,0,1
36463,32,2019-04-27,17:31:56,3,20,0,2
36464,58,2019-04-27,17:31:57,3,14,0,2
36464,76,2019-04-27,17:31:57,3,14,0,1
36465,26,2019-04-27,17:32:20,5,27,0,2
36466,25,2019-04-27,17:32:51,8,43,0,2
36467,56,2019-04-27,17:34:19,3,20,0,1
36468,25,2019-04-27,17:35:03,3,20,0,2
36469,24,2019-04-27,17:35:06,5,29,0,1
36470,33,2019-04-27,17:35:18,3,14,646,1
36471,25,2019-04-27,17:35:34,5,29,0,1
36472,50,2019-04-27,17:36:03,3,14,686,2
36473,39,2019-04-27,17:36:48,8,44,8201,1
36473,64,2019-04-27,17:36:48,8,44,8201,2
36474,46,2019-04-27,17:37:11,5,29,0,2
36475,36,2019-04-27,17:37:25,3,16,272,1
36475,75,2019-04-27,17:37:25,3,16,272,1
36476,60,2019-04-27,17:37:27,8,44,0,2
36477,59,2019-04-27,17:37:32,3,16,0,1
36478,34,2019-04-27,17:37:58,5,7,0,2
36479,29,2019-04-27,17:38:10,5,29,0,1
36479,69,2019-04-27,17:38:10,5,29,0,1
36480,52,2019-04-27,17:38:20,5,7,0,3
36481,54,2019-04-27,17:38:52,8,44,8353,1
36482,52,2019-04-27,17:40:38,5,7,5867,1
36483,56,2019-04-27,17:40:51,8,43,0,2
36484,33,2019-04-27,17:42:05,5,7,5561,1
36485,59,2019-04-27,17:42:21,3,16,0,2
36486,29,2019-04-27,17:44:20,3,20,0,2
36487,42,2019-04-27,17:44:26,8,43,8373,2
36488,45,2019-04-27,17:44:31,3,20,0,2
36489,22,2019-04-27,17:44:49,3,16,0,2
36490,48,2019-04-27,17:45:23,8,44,0,1
36491,47,2019-04-27,17:47:12,3,14,78,1
36492,48,2019-04-27,17:47:29,8,43,8154,1
36493,61,2019-04-27,17:47:30,3,20,704,2
36494,60,2019-04-27,17:48:46,8,43,8090,1
36495,29,2019-04-27,17:48:55,5,27,0,1
36495,15,2019-04-27,17:48:55,5,27,0,1
36496,56,2019-04-27,17:49:31,3,14,0,2
36497,22,2019-04-27,17:49:39,8,41,0,2
36498,41,2019-04-27,17:49:49,8,41,0,1
36498,63,2019-04-27,17:49:49,8,41,0,1
36499,52,2019-04-27,17:50:39,3,20,0,2
36500,35,2019-04-27,17:51:48,5,29,0,2
36501,40,2019-04-27,17:52:15,8,44,0,1
36501,65,2019-04-27,17:52:15,8,44,0,1
36502,23,2019-04-27,17:52:35,5,27,0,2
36502,77,2019-04-27,17:52:35,5,27,0,1
36503,25,2019-04-27,17:54:02,5,7,0,1
36504,34,2019-04-27,17:54:10,8,41,0,2
36505,40,2019-04-27,17:55:07,8,41,8268,2
36505,63,2019-04-27,17:55:07,8,41,8268,2
36506,46,2019-04-27,17:55:30,5,7,0,2
36507,22,2019-04-27,17:55:36,5,27,5561,1
36508,55,2019-04-27,17:56:42,3,20,0,1
36509,60,2019-04-27,17:57:27,5,27,0,3
36509,70,2019-04-27,17:57:27,5,27,0,1
36510,39,2019-04-27,17:58:50,5,7,0,2
36510,63,2019-04-27,17:58:50,5,7,0,2
36511,26,2019-04-27,17:58:53,3,14,596,1
36511,69,2019-04-27,17:58:53,3,14,596,1
36512,43,2019-04-27,18:00:28,3,20,0,1
36513,37,2019-04-27,18:02:56,3,16,0,2
36514,58,2019-04-27,18:03:15,8,41,0,2
36515,50,2019-04-27,18:03:35,3,20,0,1
36515,77,2019-04-27,18:03:35,3,20,0,1
36516,31,2019-04-27,18:04:10,8,44,0,1
36517,42,2019-04-27,18:05:54,3,16,0,2
36518,22,2019-04-27,18:06:06,3,14,484,2
36519,59,2019-04-27,18:06:08,8,44,0,1
36520,55,2019-04-27,18:06:54,3,14,0,2
36521,31,2019-04-27,18:07:18,3,16,733,2
36522,39,2019-04-27,18:07:47,3,14,0,1
36522,71,2019-04-27,18:07:47,3,14,0,1
36523,54,2019-04-27,18:08:41,8,44,0,1
36524,27,2019-04-27,18:08:44,3,16,10,1
36525,34,2019-04-27,18:13:40,3,14,0,1
36526,30,2019-04-27,18:13:48,8,44,0,2
36527,87,2019-04-27,18:14:29,8,44,8493,1
36527,72,2019-04-27,18:14:29,8,44,8493,1
36528,46,2019-04-27,18:15:01,3,14,0,2
36529,87,2019-04-27,18:17:20,5,27,0,1
36530,40,2019-04-27,18:18:33,3,20,0,1
36530,72,2019-04-27,18:18:33,3,20,0,1
36531,38,2019-04-27,18:19:44,8,44,0,1
36531,84,2019-04-27,18:19:44,8,44,0,2
36532,41,2019-04-27,18:19:50,3,14,650,1
36533,48,2019-04-27,18:19:54,3,16,0,1
36534,87,2019-04-27,18:21:27,5,29,0,1
36534,72,2019-04-27,18:21:27,5,29,0,1
36534,73,2019-04-27,18:21:27,5,29,0,1
36535,57,2019-04-27,18:22:09,8,41,0,1
36536,42,2019-04-27,18:22:15,8,43,0,1
36537,34,2019-04-27,18:22:16,3,14,0,2
36538,60,2019-04-27,18:22:22,8,41,8318,1
36539,46,2019-04-27,18:22:40,5,7,0,3
36540,50,2019-04-27,18:23:02,8,41,0,2
36541,51,2019-04-27,18:23:57,3,16,0,2
36542,57,2019-04-27,18:24:52,5,7,0,3
36543,51,2019-04-27,18:29:55,5,27,5738,3
36544,52,2019-04-27,18:29:57,8,43,0,2
36545,37,2019-04-27,18:30:03,3,16,755,2
36546,33,2019-04-27,18:30:22,3,20,601,1
36547,32,2019-04-27,18:32:07,8,43,8150,2
36548,46,2019-04-27,18:32:27,3,16,0,2
36548,69,2019-04-27,18:32:27,3,16,0,1
36549,27,2019-04-27,18:35:28,3,14,0,2
36550,44,2019-04-27,18:36:26,3,20,797,2
36550,73,2019-04-27,18:36:26,3,20,797,1
36551,53,2019-04-27,18:37:27,3,20,0,2
36551,73,2019-04-27,18:37:27,3,20,0,1
36552,38,2019-04-27,18:37:46,3,20,0,1
36553,46,2019-04-27,18:38:45,3,16,780,1
36554,55,2019-04-27,18:38:45,8,43,8456,2
36555,52,2019-04-27,18:39:19,3,14,0,2
36556,40,2019-04-27,18:40:44,8,44,0,2
36556,84,2019-04-27,18:40:44,8,44,0,2
36557,22,2019-04-27,18:41:26,8,44,0,2
36558,57,2019-04-27,18:42:53,3,20,0,2
36559,50,2019-04-27,18:43:09,3,20,0,1
36560,30,2019-04-27,18:43:38,3,16,0,1
36561,48,2019-04-27,18:44:11,3,16,0,1
36561,71,2019-04-27,18:44:11,3,16,0,1
36562,52,2019-04-27,18:44:49,3,14,0,2
36563,54,2019-04-27,18:45:07,3,14,0,2
36564,22,2019-04-27,18:46:11,3,14,0,2
36564,79,2019-04-27,18:46:11,3,14,0,1
36565,29,2019-04-27,18:46:48,8,43,0,2
36566,43,2019-04-27,18:47:40,8,43,0,2
36567,55,2019-04-27,18:49:35,3,14,0,1
36567,69,2019-04-27,18:49:35,3,14,0,1
36568,55,2019-04-27,18:50:38,3,14,0,1
36569,22,2019-04-27,18:51:34,3,14,0,2
36569,71,2019-04-27,18:51:34,3,14,0,1
36570,55,2019-04-27,18:51:41,3,20,99,2
36571,31,2019-04-27,18:53:11,3,14,0,1
36571,75,2019-04-27,18:53:11,3,14,0,1
36572,53,2019-04-27,18:54:08,8,43,8178,2
36573,25,2019-04-27,18:56:07,8,44,8010,2
36574,25,2019-04-27,18:57:06,3,16,0,2
36575,32,2019-04-27,18:57:37,3,20,47,2
36576,23,2019-04-27,18:57:57,3,14,238,2
36577,34,2019-04-27,18:58:13,3,14,361,2
36578,24,2019-04-27,18:58:32,3,16,0,2
36579,25,2019-04-27,18:58:47,8,43,0,2
36580,50,2019-04-27,18:59:14,3,16,145,1
36580,79,2019-04-27,18:59:14,3,16,145,1
36581,30,2019-04-27,19:00:38,8,41,0,1
36581,79,2019-04-27,19:00:38,8,41,0,1
36582,25,2019-04-27,19:01:09,3,14,0,2
36583,43,2019-04-27,19:03:21,3,20,0,2
36584,44,2019-04-27,19:03:37,3,20,0,2
36585,60,2019-04-27,19:03:48,3,16,0,1
36586,45,2019-04-27,19:05:01,3,20,0,1
36587,22,2019-04-27,19:07:02,3,20,586,2
36587,78,2019-04-27,19:07:02,3,20,586,1
36588,30,2019-04-27,19:08:26,3,20,0,2
36589,56,2019-04-27,19:09:34,3,16,0,1
36590,54,2019-04-27,19:11:06,8,41,8221,1
36591,27,2019-04-27,19:11:56,3,20,0,1
36592,58,2019-04-27,19:13:43,3,20,200,1
36593,45,2019-04-27,19:14:03,3,20,0,1
36594,31,2019-04-27,19:16:47,3,16,0,1
36595,24,2019-04-27,19:20:53,3,16,12,1
36596,22,2019-04-27,19:21:30,8,44,0,1
36597,45,2019-04-27,19:21:36,3,20,0,2
36597,75,2019-04-27,19:21:36,3,20,0,1
36598,52,2019-04-27,19:22:12,3,16,0,1
36599,55,2019-04-27,19:22:13,3,14,0,2
36600,87,2019-04-27,19:22:35,8,44,8091,1
36600,72,2019-04-27,19:22:35,8,44,8091,1
36600,73,2019-04-27,19:22:35,8,44,8091,1
36601,43,2019-04-27,19:22:47,3,20,0,1
36602,32,2019-04-27,19:23:55,3,14,0,2
36603,33,2019-04-27,19:26:29,8,43,0,1
36604,44,2019-04-27,19:28:38,3,16,400,1
36604,69,2019-04-27,19:28:38,3,16,400,1
36605,58,2019-04-27,19:29:11,3,14,0,2
36606,24,2019-04-27,19:29:26,3,14,0,2
36607,50,2019-04-27,19:29:43,3,16,0,1
36608,57,2019-04-27,19:29:47,3,20,0,2
36608,70,2019-04-27,19:29:47,3,20,0,1
36609,55,2019-04-27,19:30:57,3,16,0,1
36610,42,2019-04-27,19:32:04,3,14,0,1
36611,44,2019-04-27,19:33:19,3,16,0,2
36612,31,2019-04-27,19:37:58,3,16,0,2
36613,58,2019-04-27,19:40:42,8,43,0,1
36614,56,2019-04-27,19:41:43,8,41,8201,2
36615,61,2019-04-27,19:41:46,3,16,0,2
36616,58,2019-04-27,19:41:49,3,20,0,1
36617,59,2019-04-27,19:41:55,8,43,8357,1
36618,87,2019-04-27,19:42:50,8,44,8146,1
36619,30,2019-04-27,19:43:27,8,44,0,1
36620,49,2019-04-27,19:43:47,3,14,626,1
36621,59,2019-04-27,19:43:51,3,14,0,2
36622,38,2019-04-27,19:44:53,3,20,0,2
36623,44,2019-04-27,19:45:07,8,44,0,2
36624,48,2019-04-27,19:45:40,8,41,0,1
36625,38,2019-04-27,19:45:45,8,43,0,2
36625,64,2019-04-27,19:45:45,8,43,0,2
36625,71,2019-04-27,19:45:45,8,43,0,1
36626,52,2019-04-27,19:47:29,3,16,322,2
36627,22,2019-04-27,19:48:43,3,20,619,2
36628,29,2019-04-27,19:50:00,3,16,0,2
36629,52,2019-04-27,19:50:56,8,44,0,1
36630,31,2019-04-27,19:51:01,3,16,430,2
36630,78,2019-04-27,19:51:01,3,16,430,1
36631,44,2019-04-27,19:52:09,3,16,0,2
36632,29,2019-04-27,19:53:11,8,44,0,2
36633,47,2019-04-27,19:55:50,8,41,8126,2
36634,36,2019-04-27,19:56:36,3,14,0,1
36635,52,2019-04-27,19:59:38,3,20,60,2
36635,74,2019-04-27,19:59:38,3,20,60,1
36636,56,2019-04-27,20:00:26,8,44,8386,2
36637,23,2019-04-27,20:09:37,8,44,0,2
36638,24,2019-04-27,20:17:25,8,43,0,2
36639,27,2019-04-27,20:17:54,8,43,0,1
36640,39,2019-04-27,20:19:20,8,41,0,1
36640,63,2019-04-27,20:19:20,8,41,0,2
36641,58,2019-04-27,20:21:48,8,41,0,2
36642,29,2019-04-27,20:23:31,8,43,0,2
36643,49,2019-04-27,20:25:10,8,43,0,2
36644,55,2019-04-27,20:29:13,8,44,0,1
36645,39,2019-04-27,20:31:44,8,41,8301,1
36645,63,2019-04-27,20:31:44,8,41,8301,2
36646,48,2019-04-27,20:32:21,8,44,0,1
36647,53,2019-04-27,20:32:30,8,41,0,1
36648,22,2019-04-27,20:33:53,8,41,0,1
36649,58,2019-04-27,20:35:03,8,41,8465,2
36650,87,2019-04-27,20:38:50,8,41,0,1
36650,72,2019-04-27,20:38:50,8,41,0,1
36650,69,2019-04-27,20:38:50,8,41,0,1
36651,22,2019-04-27,20:46:07,8,41,0,1
36652,52,2019-04-27,20:49:39,8,44,0,2
36653,43,2019-04-27,20:52:07,8,43,0,1
36654,27,2019-04-27,20:53:38,8,41,0,2
36655,40,2019-04-27,20:57:19,8,44,0,1
36655,64,2019-04-27,20:57:19,8,44,0,2
36656,24,2019-04-28,07:00:19,3,14,0,2
36657,26,2019-04-28,07:01:05,3,20,262,2
36658,47,2019-04-28,07:02:27,5,30,5678,2
36659,24,2019-04-28,07:02:31,3,14,0,2
36660,48,2019-04-28,07:02:44,3,16,237,1
36661,26,2019-04-28,07:02:57,5,12,5644,1
36662,46,2019-04-28,07:03:15,3,14,0,2
36663,31,2019-04-28,07:03:49,3,16,0,1
36663,77,2019-04-28,07:03:49,3,16,0,1
36664,39,2019-04-28,07:04:43,5,30,5620,1
36665,47,2019-04-28,07:04:48,3,14,0,2
36666,28,2019-04-28,07:05:15,3,16,0,2
36667,25,2019-04-28,07:05:35,5,26,5262,2
36668,57,2019-04-28,07:05:43,3,16,0,2
36669,36,2019-04-28,07:06:37,3,20,0,1
36670,43,2019-04-28,07:07:46,3,20,734,2
36671,30,2019-04-28,07:08:29,3,14,0,1
36672,42,2019-04-28,07:09:29,3,16,676,1
36673,87,2019-04-28,07:09:47,5,12,5293,2
36674,26,2019-04-28,07:09:54,3,14,0,1
36675,50,2019-04-28,07:10:20,3,16,0,2
36676,55,2019-04-28,07:10:33,3,14,0,2
36677,29,2019-04-28,07:11:11,3,20,171,2
36678,37,2019-04-28,07:12:13,3,14,0,1
36679,26,2019-04-28,07:13:07,3,14,0,2
36680,35,2019-04-28,07:13:14,5,26,5166,1
36681,44,2019-04-28,07:13:58,3,16,632,1
36682,33,2019-04-28,07:15:49,5,30,5334,1
36683,28,2019-04-28,07:15:59,5,30,5047,2
36684,54,2019-04-28,07:17:50,5,26,5094,1
36685,39,2019-04-28,07:18:26,3,16,54,1
36686,43,2019-04-28,07:18:39,3,16,113,2
36687,34,2019-04-28,07:19:05,5,26,5862,1
36687,74,2019-04-28,07:19:05,5,26,5862,1
36688,60,2019-04-28,07:19:19,5,30,5541,2
36689,39,2019-04-28,07:19:41,5,26,5085,1
36690,30,2019-04-28,07:20:06,5,30,5441,2
36691,54,2019-04-28,07:20:08,3,14,667,2
36692,46,2019-04-28,07:20:15,3,14,0,2
36692,76,2019-04-28,07:20:15,3,14,0,1
36693,31,2019-04-28,07:22:01,5,12,5116,2
36693,70,2019-04-28,07:22:01,5,12,5116,1
36694,36,2019-04-28,07:24:45,5,30,5526,1
36695,22,2019-04-28,07:24:49,3,16,733,1
36696,61,2019-04-28,07:24:49,5,12,5222,2
36696,74,2019-04-28,07:24:49,5,12,5222,1
36697,37,2019-04-28,07:26:28,3,20,0,1
36698,46,2019-04-28,07:26:31,5,30,5391,2
36699,42,2019-04-28,07:26:37,5,26,5861,2
36700,31,2019-04-28,07:26:41,3,16,0,2
36701,41,2019-04-28,07:27:24,5,30,5816,1
36702,57,2019-04-28,07:27:27,3,14,0,2
36703,38,2019-04-28,07:27:42,3,16,0,1
36704,33,2019-04-28,07:28:48,5,26,5900,2
36705,52,2019-04-28,07:29:47,3,20,0,2
36706,61,2019-04-28,07:34:06,3,14,0,1
36707,29,2019-04-28,07:34:45,5,12,5097,2
36707,75,2019-04-28,07:34:45,5,12,5097,1
36708,27,2019-04-28,07:35:18,5,12,5196,1
36709,42,2019-04-28,07:35:26,5,26,5743,2
36710,54,2019-04-28,07:36:27,3,14,0,1
36711,33,2019-04-28,07:38:23,3,16,369,1
36712,26,2019-04-28,07:39:29,5,30,5000,2
36713,28,2019-04-28,07:40:18,3,16,0,2
36714,54,2019-04-28,07:40:20,3,14,0,1
36715,48,2019-04-28,07:40:37,5,12,5224,2
36716,58,2019-04-28,07:40:45,3,16,281,1
36717,37,2019-04-28,07:40:57,5,30,5386,2
36718,56,2019-04-28,07:41:44,5,30,5821,2
36719,26,2019-04-28,07:42:04,5,12,5319,2
36720,38,2019-04-28,07:44:03,5,12,5345,2
36720,75,2019-04-28,07:44:03,5,12,5345,1
36721,38,2019-04-28,07:44:10,3,16,0,2
36722,56,2019-04-28,07:45:17,5,26,5930,2
36723,28,2019-04-28,07:46:09,5,12,5610,1
36724,43,2019-04-28,07:48:38,3,20,438,2
36725,44,2019-04-28,07:48:39,3,14,256,2
36726,55,2019-04-28,07:50:36,3,16,0,1
36727,43,2019-04-28,07:50:58,3,20,0,2
36728,44,2019-04-28,07:51:26,3,16,771,2
36729,30,2019-04-28,07:52:15,5,12,5864,1
36729,76,2019-04-28,07:52:15,5,12,5864,1
36730,33,2019-04-28,07:52:44,3,16,0,1
36731,60,2019-04-28,07:53:00,5,26,5709,1
36731,76,2019-04-28,07:53:00,5,26,5709,1
36732,57,2019-04-28,07:54:33,5,26,5488,2
36733,51,2019-04-28,07:54:35,5,26,5934,1
36734,59,2019-04-28,07:55:01,5,12,5678,2
36735,29,2019-04-28,07:55:47,5,12,5557,2
36736,29,2019-04-28,07:56:46,5,26,5763,1
36736,75,2019-04-28,07:56:46,5,26,5763,1
36737,45,2019-04-28,07:58:34,3,16,0,1
36738,34,2019-04-28,08:00:24,3,16,0,2
36738,74,2019-04-28,08:00:24,3,16,0,1
36739,35,2019-04-28,08:01:54,3,20,0,2
36740,24,2019-04-28,08:02:03,8,45,0,1
36741,36,2019-04-28,08:02:17,8,42,0,1
36742,51,2019-04-28,08:02:29,5,12,5537,1
36743,87,2019-04-28,08:03:35,8,15,0,2
36744,27,2019-04-28,08:03:51,3,20,664,1
36745,51,2019-04-28,08:04:12,8,15,0,1
36746,48,2019-04-28,08:04:51,5,12,5727,2
36746,77,2019-04-28,08:04:51,5,12,5727,1
36747,55,2019-04-28,08:06:30,8,15,8300,2
36748,35,2019-04-28,08:06:50,3,16,0,2
36749,87,2019-04-28,08:07:33,5,26,5106,2
36749,72,2019-04-28,08:07:33,5,26,5106,2
36750,32,2019-04-28,08:08:00,8,42,0,2
36751,57,2019-04-28,08:08:11,8,42,0,1
36752,46,2019-04-28,08:09:32,8,45,8321,1
36753,33,2019-04-28,08:09:47,3,20,0,1
36754,61,2019-04-28,08:10:24,8,15,8317,1
36755,43,2019-04-28,08:12:50,5,30,5378,2
36756,34,2019-04-28,08:12:54,8,45,0,1
36757,42,2019-04-28,08:13:04,5,12,5440,1
36758,27,2019-04-28,08:13:26,8,45,8158,2
36759,46,2019-04-28,08:13:27,3,14,0,2
36760,47,2019-04-28,08:13:42,3,20,0,2
36761,37,2019-04-28,08:14:28,5,26,5197,1
36762,53,2019-04-28,08:14:50,3,20,0,2
36763,57,2019-04-28,08:14:57,3,14,119,2
36764,59,2019-04-28,08:15:03,5,30,5510,2
36765,57,2019-04-28,08:15:21,3,14,0,1
36765,78,2019-04-28,08:15:21,3,14,0,1
36766,41,2019-04-28,08:15:37,3,16,0,1
36767,28,2019-04-28,08:16:24,5,30,5379,2
36768,36,2019-04-28,08:16:34,5,12,5916,2
36769,38,2019-04-28,08:18:27,3,16,0,1
36770,55,2019-04-28,08:18:55,5,12,5522,1
36771,58,2019-04-28,08:19:47,8,45,0,1
36772,60,2019-04-28,08:21:12,8,42,0,1
36773,50,2019-04-28,08:22:11,8,15,0,2
36774,61,2019-04-28,08:22:59,5,12,5404,2
36775,57,2019-04-28,08:23:04,8,42,0,2
36776,35,2019-04-28,08:23:32,5,26,5187,1
36776,74,2019-04-28,08:23:32,5,26,5187,1
36777,38,2019-04-28,08:23:35,5,26,5311,2
36778,58,2019-04-28,08:23:39,3,14,0,2
36779,50,2019-04-28,08:23:40,8,42,0,1
36779,74,2019-04-28,08:23:40,8,42,0,1
36780,30,2019-04-28,08:23:45,8,15,0,1
36781,34,2019-04-28,08:24:47,3,14,288,2
36782,55,2019-04-28,08:24:47,3,20,0,2
36783,31,2019-04-28,08:25:08,5,26,5071,1
36784,41,2019-04-28,08:25:11,3,14,525,1
36785,43,2019-04-28,08:26:31,8,15,8012,1
36786,54,2019-04-28,08:27:20,3,14,0,2
36787,57,2019-04-28,08:27:24,5,12,5145,2
36787,72,2019-04-28,08:27:24,5,12,5145,1
36788,36,2019-04-28,08:27:24,8,45,0,1
36789,26,2019-04-28,08:27:37,3,16,0,2
36790,61,2019-04-28,08:28:50,5,26,5263,2
36791,57,2019-04-28,08:29:24,3,20,643,2
36791,72,2019-04-28,08:29:24,3,20,643,1
36792,33,2019-04-28,08:31:02,3,16,653,2
36793,47,2019-04-28,08:31:08,3,20,143,1
36794,34,2019-04-28,08:32:27,8,15,0,2
36795,42,2019-04-28,08:32:41,5,30,5452,2
36796,57,2019-04-28,08:32:55,3,14,0,1
36797,59,2019-04-28,08:32:55,8,42,0,1
36798,40,2019-04-28,08:34:10,5,26,5435,1
36799,34,2019-04-28,08:34:13,3,20,0,2
36800,37,2019-04-28,08:34:22,5,30,5696,2
36800,78,2019-04-28,08:34:22,5,30,5696,1
36801,60,2019-04-28,08:34:30,5,26,5333,1
36802,49,2019-04-28,08:35:06,8,15,0,1
36803,56,2019-04-28,08:35:29,8,45,0,2
36804,47,2019-04-28,08:36:05,8,42,8089,1
36805,87,2019-04-28,08:36:36,5,12,5809,2
36806,42,2019-04-28,08:37:10,8,45,8193,1
36807,40,2019-04-28,08:37:40,5,30,5594,2
36808,45,2019-04-28,08:37:41,8,42,8441,1
36809,42,2019-04-28,08:37:45,8,45,8491,2
36810,51,2019-04-28,08:38:05,3,20,0,2
36811,32,2019-04-28,08:39:16,8,42,0,1
36812,44,2019-04-28,08:40:40,8,42,0,2
36812,74,2019-04-28,08:40:40,8,42,0,1
36813,47,2019-04-28,08:41:32,8,45,8178,2
36814,40,2019-04-28,08:41:53,3,20,0,1
36815,59,2019-04-28,08:42:01,3,16,0,1
36816,44,2019-04-28,08:42:03,3,20,329,2
36817,52,2019-04-28,08:42:39,5,12,5832,1
36817,79,2019-04-28,08:42:39,5,12,5832,1
36818,32,2019-04-28,08:44:06,3,20,0,1
36819,38,2019-04-28,08:45:10,8,45,0,2
36820,50,2019-04-28,08:45:11,3,14,0,2
36821,56,2019-04-28,08:45:13,5,12,5787,2
36821,74,2019-04-28,08:45:13,5,12,5787,1
36822,60,2019-04-28,08:45:32,8,15,0,2
36822,69,2019-04-28,08:45:32,8,15,0,1
36823,54,2019-04-28,08:45:47,5,30,5867,1
36823,74,2019-04-28,08:45:47,5,30,5867,1
36824,52,2019-04-28,08:46:19,8,42,0,1
36825,31,2019-04-28,08:46:26,3,14,0,2
36826,45,2019-04-28,08:47:35,8,45,0,2
36827,45,2019-04-28,08:47:48,5,30,5658,1
36828,55,2019-04-28,08:48:08,3,14,661,1
36829,41,2019-04-28,08:48:15,8,42,8118,1
36830,49,2019-04-28,08:48:36,8,15,8264,1
36831,50,2019-04-28,08:48:42,3,14,0,1
36832,32,2019-04-28,08:48:43,3,20,0,2
36833,22,2019-04-28,08:49:00,5,30,5924,1
36834,25,2019-04-28,08:49:26,3,14,167,2
36835,61,2019-04-28,08:49:38,5,30,5056,1
36836,50,2019-04-28,08:52:19,3,16,0,2
36837,22,2019-04-28,08:53:43,3,14,0,1
36838,25,2019-04-28,08:53:55,5,30,5179,2
36839,60,2019-04-28,08:54:00,3,14,0,2
36840,48,2019-04-28,08:54:09,3,16,248,2
36841,45,2019-04-28,08:55:05,3,14,0,2
36842,36,2019-04-28,08:55:24,3,16,0,1
36842,40,2019-04-28,08:55:24,3,16,0,2
36843,87,2019-04-28,08:56:33,5,30,5527,2
